"start"	"end"	"locality_key"	"plot"	"life_condition"	"X_coordinates_latitude"	"X_coordinates_longitude"	"X_coordinates_altitude"	"X_coordinates_precision"	"person_key"	"tree_number"	"sampled"	"photo_tree"	"tree_diameter_category"	"tree_heigth"	"tree_nodes"	"tree_health"	"ozone_damage_percentage"	"other_damages_percentage"	"other_damages_percentage.less_10"	"other_damages_percentage.10.40"	"other_damages_percentage.50"	"other_damages_percentage.50.70"	"other_damages_percentage.70.100"	"other_damages_percentage.option_6"	"photo_health"	"bud"	"photo_bud"	"branch_nodes"	"nodes_with_leaves"	"photo_branch"	"cones"	"cone_sex"	"photo_cones"	"tree_exposition"	"surronding_vegetation"	"surronding_vegetation.fir"	"surronding_vegetation.pine"	"surronding_vegetation.oak"	"surronding_vegetation.bush"	"surronding_vegetation.grass"	"surronding_vegetation.other"	"reforested"	"reforestation_code"	"X_Se_colectaron_ac_culas"	"X_submission_time"	"X_validation_status"	"tree_id"	"tree_health_simplified"	"reforestation_year"
"53"	"2020-12-19T12:39:31.693-06:00"	"2020-12-19T12:42:18.487-06:00"	"CX"	29	"dead"	19.3022776	-99.2982867	3311.6	3.9	""	NA	""	"1608403258498.jpg"	"30_cm"	1	0	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"exposed"	"other"	0	0	0	0	0	1	"no"	NA	NA	"2020-12-20T07:26:47"	"validation_status_approved"	"NA"	"dead"	NA
"54"	"2020-12-19T13:40:49.701-05:00"	"2020-12-19T13:44:44.590-05:00"	"CX"	33	"dead"	19.2988576	-99.2993212	3413	5	""	NA	""	"1608403403449.jpg"	"30_cm"	1	0	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir bush grass"	1	0	0	1	1	0	"no"	NA	NA	"2020-12-20T07:15:12"	"validation_status_approved"	"NA"	"dead"	NA
"55"	"2020-12-15T12:59:31.841-06:00"	"2020-12-15T13:00:52.299-06:00"	"CX"	5	"dead"	19.2928109	-99.2992142	3496.1	4.82	""	NA	""	"1608058811402.jpg"	"10_cm"	5	9	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir"	1	0	0	0	0	0	"no"	NA	NA	"2020-12-15T23:43:40"	"validation_status_approved"	"NA"	"dead"	NA
"56"	"2020-12-15T13:01:18.399-06:00"	"2020-12-15T13:02:46.801-06:00"	"CX"	5	"dead"	19.2928083	-99.2992133	3496.1	4.2	""	NA	""	"1608058906933.jpg"	"0.5_cm"	0.8	3	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir"	1	0	0	0	0	0	"yes"	"NP"	NA	"2020-12-15T23:43:46"	"validation_status_approved"	"NA"	"dead"	NA
"57"	"2020-12-21T13:34:10.738-06:00"	"2021-01-16T03:04:10.062-06:00"	"PN"	44	"dead"	19.28946667	-99.3170882	3141	5	""	NA	""	"1608579387883.jpg"	"40_cm"	4	2	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"exposed"	"bush grass other"	0	0	0	1	1	1	"no"	NA	NA	"2020-12-22T16:22:57"	"validation_status_approved"	"NA"	"dead"	NA
"58"	"2020-12-18T12:34:08.486-05:00"	"2020-12-18T12:37:11.008-05:00"	"CX"	26	"dead"	NA	NA	NA	NA	""	NA	""	"1608313008335.jpg"	"30_cm"	5	0	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir"	1	0	0	0	0	0	"no"	NA	NA	"2020-12-19T03:17:15"	"validation_status_approved"	"NA"	"dead"	NA
"59"	"2020-12-19T11:12:41.016-06:00"	"2020-12-19T11:13:31.413-06:00"	"CX"	30	"dead"	NA	NA	NA	NA	""	NA	""	"1608397978713.jpg"	"2_cm"	0.8	7	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir"	1	0	0	0	0	0	"no"	NA	NA	"2020-12-20T00:07:10"	"validation_status_approved"	"NA"	"dead"	NA
"60"	"2020-12-21T12:14:21.974-06:00"	"2021-02-21T01:05:23.312-06:00"	"PN"	40	"dead"	19.27424529	-99.30717768	3476	4	""	NA	""	"1608574621960.jpg"	"40_cm"	1	1	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir bush grass other"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-22T16:22:39"	"validation_status_approved"	"NA"	"dead"	NA
"61"	"2020-12-20T14:56:51.197-06:00"	"2021-01-16T02:54:32.263-06:00"	"PN"	39	"dead"	19.28347222	-99.31655697	3240	5	""	NA	""	"1608497899702.jpg"	"6_cm"	2.1	11	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"pine grass other"	0	1	0	0	1	1	"no"	NA	NA	"2020-12-22T16:19:08"	"validation_status_approved"	"NA"	"dead"	NA
"62"	"2020-12-20T14:42:53.482-06:00"	"2021-01-16T02:54:41.695-06:00"	"PN"	39	"dead"	NA	NA	NA	NA	""	NA	""	"1608497194789.jpg"	"6_cm"	2.4	13	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"grass other"	0	0	0	0	1	1	"no"	NA	NA	"2020-12-22T16:19:03"	"validation_status_approved"	"NA"	"dead"	NA
"63"	"2020-12-20T14:39:16.780-06:00"	"2021-01-16T02:47:36.401-06:00"	"PN"	39	"dead"	19.28354443	-99.31666465	3230	5	""	NA	""	"1608496862073.jpg"	"30_cm"	8	16	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"grass"	0	0	0	0	1	0	"no"	NA	NA	"2020-12-22T16:19:00"	"validation_status_approved"	"NA"	"dead"	NA
"64"	"2020-12-20T15:10:10.839-06:00"	"2020-12-20T15:14:05.674-06:00"	"PN"	39	"dead"	19.2844587	-99.316057	2950.42142492812	5	""	NA	""	"1608498820669.jpg"	"40_cm"	40	NA	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"exposed"	"fir pine"	1	1	0	0	0	0	"no"	NA	NA	"2020-12-22T15:59:17"	"validation_status_approved"	"NA"	"dead"	NA
"65"	"2020-12-20T14:26:20.420-06:00"	"2020-12-20T16:15:04.914-06:00"	"PN"	39	"dead"	19.283499	-99.3166974	3237.03295898438	4.951	""	NA	""	"1608496038419.jpg"	"2_cm"	2.1	11	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"pine other"	0	1	0	0	0	1	"no"	NA	NA	"2020-12-22T01:50:24"	"validation_status_approved"	"NA"	"dead"	NA
"66"	"2020-12-21T14:07:43.096-06:00"	"2021-01-14T00:05:05.877-06:00"	"PN"	45	"dead"	NA	NA	NA	NA	""	NA	""	"1608581279650.jpg"	"1_cm"	0.8	11	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"exposed"	"bush grass"	0	0	0	1	1	0	"no"	NA	NA	"2020-12-22T00:17:19"	"validation_status_approved"	"NA"	"dead"	NA
"67"	"2020-12-21T14:05:42.194-06:00"	"2021-01-13T21:20:03.983-06:00"	"PN"	45	"dead"	NA	NA	NA	NA	""	NA	""	"1608581169497.jpg"	"40_cm"	8	12	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"exposed"	"grass"	0	0	0	0	1	0	"no"	NA	NA	"2020-12-22T00:17:16"	"validation_status_approved"	"NA"	"dead"	NA
"68"	"2020-12-21T14:21:39.178-06:00"	"2020-12-21T14:23:40.234-06:00"	"PN"	44	"dead"	19.2894372	-99.3169798	3181.66650390625	7.718	""	NA	""	"1608582155389.jpg"	"40_cm"	12	0	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"exposed"	"grass other"	0	0	0	0	1	1	"no"	NA	NA	"2020-12-21T23:47:53"	"validation_status_approved"	"NA"	"dead"	NA
"69"	"2020-12-19T11:26:29.448-05:00"	"2020-12-19T11:27:41.497-05:00"	"CX"	30	"dead"	19.3016833	-99.2984134	3353	4.7	""	NA	""	"1608395228255.jpg"	"40_cm"	2	0	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir bush grass"	1	0	0	1	1	0	"no"	NA	NA	"2020-12-20T03:30:52"	"validation_status_approved"	"NA"	"dead"	NA
"70"	"2020-12-19T14:14:01.416-06"	"2020-12-19T14:15:17.050-06"	"CX"	31	"dead"	19.29840275	-99.29957983	3435	5	""	NA	""	"1608408873771.jpg"	"40_cm"	25	NA	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"exposed"	"fir bush grass other"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-20T00:06:00"	"validation_status_approved"	"NA"	"dead"	NA
"71"	"2020-12-19T13:47:05.486-05:00"	"2020-12-19T13:50:00.522-05:00"	"CX"	33	"dead"	19.2987534	-99.2993404	3416	4.7	""	NA	""	"1608403726381.jpg"	"40_cm"	1	0	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir bush"	1	0	0	1	0	0	"no"	NA	NA	"2020-12-20T05:38:41"	"validation_status_approved"	"NA"	"dead"	NA
"72"	"2020-12-19T11:17:04.924-06:00"	"2020-12-19T11:27:47.447-06:00"	"CX"	30	"dead"	NA	NA	NA	NA	""	NA	""	"1608398805465.jpg"	"40_cm"	12	10	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"exposed"	"fir"	1	0	0	0	0	0	"no"	NA	NA	"2020-12-20T00:07:46"	"validation_status_approved"	"NA"	"dead"	NA
"73"	"2020-12-19T12:04:23.280-06:00"	"2020-12-19T12:05:47.745-06:00"	"CX"	29	"dead"	NA	NA	NA	NA	""	NA	""	"1608401120857.jpg"	"1_cm"	0.7	5	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir grass"	1	0	0	0	1	0	"no"	NA	NA	"2020-12-20T00:21:05"	"validation_status_approved"	"NA"	"dead"	NA
"74"	"2020-12-20T10:36:36.536-06:00"	"2021-01-14T00:04:37.274-06:00"	"PN"	35	"alive"	19.2958067	-99.3191972	3102.14989294857	4.589	"E"	154	"yes"	"1608482241314.jpg"	"6_cm"	2.3	10	"ozone"	"less than 10%"	""	NA	NA	NA	NA	NA	NA	"1608482301406.jpg"	"closed"	"1608482323724.jpg"	4	4	"1608482360351.jpg"	"no"	""	""	"cover"	"grass"	0	0	0	0	1	0	"yes"	"NP"	NA	"2020-12-21T22:54:20"	"validation_status_on_hold"	"E154"	"ozone"	NA
"75"	"2020-12-20T15:27:27.093-06:00"	"2020-12-20T15:31:12.965-06:00"	"PN"	37	"alive"	19.2836618	-99.3162306	3228	8.208	"C"	110	"yes"	"1608499732205.jpg"	"10_cm"	6	17	"ozone other"	"50 to 70%"	""	NA	NA	NA	NA	NA	NA	"1608499780310.jpg"	"closed"	"1608499807654.jpg"	8	3	"1608499851190.jpg"	"no"	""	""	"cover"	"fir bush grass other"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-20T22:57:12"	"validation_status_approved"	"C110"	"ozone_and_other"	NA
"76"	"2021-01-27T19:18:36.596-06:00"	"2021-02-24T09:16:34.595-06:00"	"CX"	46	"alive"	19.2923382	-99.2956512	3432.52432922646	5	"A"	140	"yes"	"1610737453910-19_41_34.jpg"	"6_cm"	4	4	"ozone other"	"10 to 40%"	""	NA	NA	NA	NA	NA	NA	"1610737493137-19_43_19.jpg"	"closed"	"1610737517991-19_43_39.jpg"	5	2	"1610737539910-19_44_9.jpg"	"no"	""	""	"cover"	"fir pine grass"	1	1	0	0	1	0	"no"	NA	NA	"2021-01-28T01:44:59"	"validation_status_on_hold"	"A140"	"ozone_and_other"	NA
"77"	"2020-12-20T11:27:18.674-06:00"	"2021-01-13T21:08:17.202-06:00"	"PN"	36	"dead"	19.2963257	-99.3189055	3159.9	4.92	""	NA	""	"1608485292129.jpg"	"0.5_cm"	0.7	6	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"exposed"	"other"	0	0	0	0	0	1	"yes"	"NP"	NA	"2020-12-21T23:02:55"	"validation_status_approved"	"NA"	"dead"	NA
"78"	"2020-12-16T13:30:17.643-06:00"	"2021-02-03T17:25:57.512-06:00"	"CX"	45	"dead"	19.2904043	-99.3064081	3480.8701171875	4.76	""	NA	""	"1608147076865.jpg"	"2_cm"	4	11	NA	NA	""	NA	NA	NA	NA	NA	NA	""	""	""	NA	NA	""	""	""	""	"cover"	"fir grass other bush"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-17T22:36:17"	"validation_status_approved"	"NA"	"dead"	NA
"79"	"2021-01-15T12:03:50.636-06:00"	"2021-02-03T22:07:27.639-06:00"	"CX"	47	"alive"	19.2924706	-99.2952577	3488.1	4.62	"K"	123	"yes"	"1610733922106.jpg"	"0.5_cm"	0.6	4	"healthy"	NA	""	NA	NA	NA	NA	NA	NA	"1610733972971.jpg"	"open"	"1610733997393.jpg"	2	2	"1610734030968.jpg"	"no"	""	""	"exposed"	"grass"	0	0	0	0	1	0	"yes"	"2018"	NA	"2021-01-16T14:52:52"	"validation_status_not_approved"	"K123"	"healthy"	2018
"80"	"2020-12-17T13:03:46.779-06:00"	"2021-02-20T17:04:03.103-06:00"	"CX"	20	"alive"	19.2868829	-99.3046937	3438.23725565057	4.9	"E"	62	"yes"	"1608231883095.jpg"	"1_cm"	0.5	8	"fungi other"	NA	"less_10"	1	0	0	0	0	0	"1608231931220.jpg"	"closed"	"1608231963514.jpg"	4	3	"1608231991811.jpg"	"no"	""	""	"cover"	"fir"	1	0	0	0	0	0	"no"	NA	NA	"2020-12-17T22:50:48"	"validation_status_approved"	"E62"	"others_combined"	NA
"81"	"2020-12-17T13:18:58.084-06:00"	"2021-02-13T20:00:19.162-06:00"	"CX"	20	"alive"	19.2867595	-99.3046387	3475.2	4.94	"G"	68	"yes"	"1608232874620.jpg"	"30_cm"	18	NA	"ozone acid_rain other"	"10 to 40%"	""	NA	NA	NA	NA	NA	NA	"1608232956340.jpg"	"open"	"1608232999211.jpg"	9	4	"1608233051096.jpg"	"no"	""	""	"exposed"	"fir"	1	0	0	0	0	0	"no"	NA	NA	"2020-12-17T23:27:05"	"validation_status_approved"	"G68"	"ozone_and_other"	NA
"82"	"2020-12-17T12:39:54.094-06:00"	"2021-01-13T20:55:12.053-06:00"	"CX"	19	"alive"	19.286466	-99.3047399	3449.16357421875	4.333	"B"	79	"yes"	"1608230436074.jpg"	"10_cm"	7.5	14	"drougth acid_rain other"	NA	"50-70"	0	0	0	1	0	0	"1608230511371.jpg"	"not_visible"	"1608230545845.jpg"	11	2	"1608230635954.jpg"	"no"	""	""	"cover"	"fir bush grass other"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-18T02:18:01"	"validation_status_approved"	"B79"	"others_combined"	NA
"83"	"2020-12-19T11:28:08.228-06:00"	"2021-02-20T17:47:54.411-06:00"	"CX"	28	"alive"	19.3021058	-99.2976432	3350.65995742567	4.9	"E"	82	"yes"	"1608398953331.jpg"	"1_cm"	0.6	12	"fungi other"	NA	"10-40"	0	1	0	0	0	0	"1608399017687.jpg"	"closed"	"1608399037156.jpg"	5	5	"1608399059395.jpg"	"no"	""	""	"cover"	"fir grass other"	1	0	0	0	1	1	"no"	NA	NA	"2020-12-19T23:21:06"	"validation_status_approved"	"E82"	"others_combined"	NA
"84"	"2020-12-19T14:29:23.040-06:00"	"2021-02-03T18:48:21.401-06:00"	"CX"	20	"alive"	19.297977	-99.3003061	3408.51534304302	4.9	"M"	20	"yes"	"1608409801126.jpg"	"2_cm"	2.5	10	"ozone other"	"less than 10%"	""	NA	NA	NA	NA	NA	NA	"1608409834603.jpg"	"closed"	"1608409847928.jpg"	6	6	"1608409896604.jpg"	"no"	""	""	"cover"	"fir grass"	1	0	0	0	1	0	"no"	NA	NA	"2020-12-19T23:24:57"	"validation_status_approved"	"M20"	"ozone_and_other"	NA
"85"	"2020-12-21T14:08:00.948-05:00"	"2021-02-03T20:03:52.895-06:00"	"PN"	45	"alive"	19.2888821	-99.316208	3113	5	"L"	110	"yes"	"1608577758343.jpg"	"2_cm"	1.5	6	"other"	NA	"less_10"	1	0	0	0	0	0	"1608577873218.jpg"	"closed"	"1608577900314.jpg"	5	1	"1608577931173.jpg"	"no"	""	""	"cover"	"fir pine oak bush"	1	1	1	1	0	0	"no"	NA	NA	"2020-12-22T12:40:58"	"validation_status_approved"	"L110"	"other"	NA
"86"	"2020-12-21T10:57:31.657-05:00"	"2021-01-13T21:01:51.834-06:00"	"PN"	42	"alive"	19.2752817	-99.3075413	3430	5	"L"	96	"yes"	"1608566361630.jpg"	"0.5_cm"	40	NA	"healthy"	NA	""	NA	NA	NA	NA	NA	NA	"1608566391429.jpg"	"open"	"1608566412498.jpg"	3	2	"1608566436825.jpg"	"no"	""	""	"cover"	"fir pine oak bush"	1	1	1	1	0	0	"no"	NA	NA	"2020-12-22T02:18:26"	"validation_status_approved"	"L96"	"healthy"	NA
"87"	"2020-12-20T11:56:11.785-06:00"	"2021-01-13T21:00:26.587-06:00"	"PN"	36	"alive"	19.2963486	-99.3189065	3099	5	"C"	92	"pending"	"1608487062914.jpg"	"40_cm"	30	NA	"ozone drougth other"	"50 to 70%"	""	NA	NA	NA	NA	NA	NA	"1608487188335.jpg"	"closed"	"1608487309415.jpg"	6	3	"1608487374002.jpg"	"not_sure"	""	""	"cover"	"grass bush other fir"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-20T22:53:11"	"validation_status_approved"	"C92"	"ozone_and_other"	NA
"88"	"2020-12-21T13:54:03.306-06:00"	"2021-02-03T22:09:21.394-06:00"	"PN"	45	"alive"	19.2890439	-99.3160949	3169.9	4.56	"K"	119	"yes"	"1608580494104.jpg"	"1_cm"	0.8	4	"other"	NA	"10-40"	0	1	0	0	0	0	"1608580535651.jpg"	"open"	"1608580548947.jpg"	4	2	"1608580576486.jpg"	"no"	""	""	"cover"	"other"	0	0	0	0	0	1	"no"	NA	NA	"2020-12-22T10:01:30"	"validation_status_approved"	"K119"	"other"	NA
"89"	"2020-12-21T13:47:40.239-06:00"	"2021-02-03T22:10:04.192-06:00"	"PN"	45	"alive"	19.2890461	-99.3162067	3168.7	4.82	"K"	118	"yes"	"1608580125175.jpg"	"40_cm"	18	NA	"healthy"	NA	""	NA	NA	NA	NA	NA	NA	"1608580194178.jpg"	"closed"	"1608580213363.jpg"	9	6	"1608580252255.jpg"	"no"	""	""	"exposed"	"other"	0	0	0	0	0	1	"no"	NA	NA	"2020-12-22T10:01:22"	"validation_status_approved"	"K118"	"healthy"	NA
"90"	"2020-12-21T13:38:06.072-06:00"	"2021-02-15T02:02:24.181-06:00"	"PN"	45	"alive"	19.2888686	-99.3162456	3132.9	5	"K"	117	"yes"	"1608579579481.jpg"	"40_cm"	17	NA	"ozone other"	"less than 10%"	""	NA	NA	NA	NA	NA	NA	"1608579627928.jpg"	"closed"	"1608579653246.jpg"	12	7	"1608579696198.jpg"	"no"	""	""	"exposed"	"other"	0	0	0	0	0	1	"no"	NA	NA	"2020-12-22T10:01:10"	"validation_status_approved"	"K117"	"ozone_and_other"	NA
"91"	"2020-12-21T13:30:45.769-06:00"	"2021-02-15T01:38:21.842-06:00"	"PN"	45	"alive"	19.2890073	-99.3163761	3133.7	4.76	"K"	116	"yes"	"1608579123440.jpg"	"40_cm"	30	NA	"ozone other"	"less than 10%"	""	NA	NA	NA	NA	NA	NA	"1608579179347.jpg"	"closed"	"1608579230574.jpg"	9	7	"1608579276102.jpg"	"yes"	"female"	"1608579301996.jpg"	"exposed"	"other"	0	0	0	0	0	1	"no"	NA	NA	"2020-12-22T10:01:03"	"validation_status_approved"	"K116"	"ozone_and_other"	NA
"92"	"2020-12-20T10:53:17.314-06:00"	"2021-01-13T23:52:57.848-06:00"	"PN"	34	"alive"	19.295374	-99.319505	3128.68090820312	4.83	"B"	105	"yes"	"1608483273638.jpg"	"1_cm"	0.5	5	"healthy"	NA	""	NA	NA	NA	NA	NA	NA	"1608483345278.jpg"	"closed"	"1608483378815.jpg"	3	2	"1608483401114.jpg"	"no"	""	""	"cover"	"fir bush other grass"	1	0	0	1	1	1	"yes"	"NP"	NA	"2020-12-22T01:00:50"	"validation_status_approved"	"B105"	"healthy"	NA
"93"	"2020-12-20T12:06:08.408-06:00"	"2021-01-13T21:07:21.843-06:00"	"PN"	36	"alive"	19.2963285	-99.3187623	3129.2	4.833	"A"	94	"yes"	"1608487749137.jpg"	"1_cm"	0.85	7	"drougth other"	NA	"50"	0	0	1	0	0	0	"1608487840283.jpg"	"closed"	"1608487869839.jpg"	4	4	"1608487912829.jpg"	"no"	""	""	"cover"	"grass other"	0	0	0	0	1	1	"yes"	"NP"	NA	"2020-12-21T23:03:27"	"validation_status_not_approved"	"A94"	"others_combined"	NA
"94"	"2020-12-20T11:51:38.120-06:00"	"2021-02-14T00:49:04.839-06:00"	"PN"	36	"alive"	19.2963205	-99.3188001	3124.2	4.9	"A"	92	"yes"	"1608486745576.jpg"	"0.5_cm"	0.45	3	"drougth other"	NA	"10-40"	0	1	0	0	0	0	"1608486986729.jpg"	"closed"	"1608487005939.jpg"	2	2	"1608487072648.jpg"	"no"	""	""	"cover"	"other grass"	0	0	0	0	1	1	"yes"	"NP"	NA	"2020-12-21T23:03:13"	"validation_status_approved"	"A92"	"others_combined"	NA
"95"	"2020-12-20T11:42:33.436-06:00"	"2021-02-14T00:49:42.568-06:00"	"PN"	36	"alive"	19.2963738	-99.3188881	3140.1	4.933	"A"	91	"yes"	"1608486364143.jpg"	"1_cm"	0.95	7	"other"	NA	"10-40"	0	1	0	0	0	0	"1608486471817.jpg"	"closed"	"1608486496661.jpg"	4	6	"1608486550224.jpg"	"no"	""	""	"cover"	"bush grass"	0	0	0	1	1	0	"yes"	"NP"	NA	"2020-12-21T23:03:00"	"validation_status_approved"	"A91"	"other"	NA
"96"	"2020-12-20T13:58:07.087-06:00"	"2021-01-13T21:10:38.112-06:00"	"PN"	37	"alive"	19.2837362	-99.3162038	3205	4.96	"C"	99	"yes"	"1608494752029.jpg"	"10_cm"	7.3	13	"ozone other"	"50 to 70%"	""	NA	NA	NA	NA	NA	NA	"1608494850143.jpg"	"closed"	"1608494887282.jpg"	8	6	"1608494965397.jpg"	"no"	""	""	"cover"	"bush grass other fir"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-20T22:55:09"	"validation_status_approved"	"C99"	"ozone_and_other"	NA
"97"	"2020-12-20T14:12:41.450-06:00"	"2021-01-13T21:11:01.864-06:00"	"PN"	37	"alive"	19.2837422	-99.3160973	3215	4.945	"C"	100	"yes"	"1608495271096.jpg"	"6_cm"	2.2	8	"ozone other"	"more than 70%"	""	NA	NA	NA	NA	NA	NA	"1608495329134.jpg"	"closed"	"1608495342195.jpg"	5	5	"1608495371053.jpg"	"no"	""	""	"cover"	"bush grass other fir"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-20T22:55:21"	"validation_status_approved"	"C100"	"ozone_and_other"	NA
"98"	"2020-12-20T14:31:48.095-06:00"	"2021-02-13T12:10:31.622-06:00"	"PN"	37	"alive"	19.2836853	-99.3162135	3216	5.846	"C"	102	"yes"	"1608496439899.jpg"	"40_cm"	30	NA	"ozone drougth other"	"50 to 70%"	""	NA	NA	NA	NA	NA	NA	"1608496550846.jpg"	"closed"	"1608496578345.jpg"	10	4	"1608496667496.jpg"	"not_sure"	""	""	"cover"	"fir bush other grass"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-20T22:55:57"	"validation_status_approved"	"C102"	"ozone_and_other"	NA
"99"	"2020-12-20T14:43:13.877-06:00"	"2021-01-13T21:11:34.737-06:00"	"PN"	37	"alive"	19.2837169	-99.3161609	3176	7.03	"C"	104	"yes"	"1608497256888.jpg"	"6_cm"	2.15	10	"ozone other"	"40 to 50%"	""	NA	NA	NA	NA	NA	NA	"1608497309733.jpg"	"closed"	"1608497324363.jpg"	5	4	"1608497352080.jpg"	"no"	""	""	"cover"	"fir bush grass other"	1	0	0	1	1	1	"no"	NA	NA	"2020-12-20T22:56:31"	"validation_status_approved"	"C104"	"ozone_and_other"	NA
"100"	"2020-12-20T10:43:00.453-06:00"	"2021-02-14T01:04:50.103-06:00"	"PN"	36	"alive"	19.296391	-99.3189185	3122.5	4.98	"A"	84	"yes"	"1608482672010.jpg"	"0.5_cm"	0.75	4	"drougth other"	NA	"10-40"	0	1	0	0	0	0	"1608482792782.jpg"	"closed"	"1608482850487.jpg"	3	3	"1608482898859.jpg"	"no"	""	""	"cover"	"grass other"	0	0	0	0	1	1	"yes"	"NP"	NA	"2020-12-21T23:01:43"	"validation_status_approved"	"A84"	"others_combined"	NA
"101"	"2020-12-20T10:48:54.203-06:00"	"2021-02-14T01:03:41.107-06:00"	"PN"	36	"alive"	19.2962233	-99.3189851	3096.6	5	"A"	85	"yes"	"1608483117246.jpg"	"1_cm"	0.8	6	"drougth other"	NA	"10-40"	0	1	0	0	0	0	"1608483241463.jpg"	"closed"	"1608483255497.jpg"	3	3	"1608483317914.jpg"	"no"	""	""	"cover"	"grass other"	0	0	0	0	1	1	"yes"	"NP"	NA	"2020-12-21T23:01:55"	"validation_status_approved"	"A85"	"others_combined"	NA
"102"	"2020-12-20T10:56:14.458-06:00"	"2021-01-13T21:12:28.497-06:00"	"PN"	36	"alive"	19.2960171	-99.3198215	3092.2	96	"A"	86	"yes"	"1608483525863.jpg"	"1_cm"	1.1	5	"drougth other"	NA	"50"	0	0	1	0	0	0	"1608483673008.jpg"	"closed"	"1608483687997.jpg"	4	4	"1608483739746.jpg"	"no"	""	""	"cover"	"grass other"	0	0	0	0	1	1	"yes"	"NP"	NA	"2020-12-21T23:02:06"	"validation_status_approved"	"A86"	"others_combined"	NA
"103"	"2020-12-20T11:03:10.731-06:00"	"2021-02-14T01:02:16.582-06:00"	"PN"	36	"alive"	19.2959815	-99.3194213	3123.2	5.34	"A"	87	"yes"	"1608483985771.jpg"	"1_cm"	1.4	5	"drougth other"	NA	"50"	0	0	1	0	0	0	"1608484122095.jpg"	"closed"	"1608484135696.jpg"	4	2	"1608484198703.jpg"	"no"	""	""	"cover"	"bush grass other"	0	0	0	1	1	1	"yes"	"NP"	NA	"2020-12-21T23:02:19"	"validation_status_approved"	"A87"	"others_combined"	NA
"104"	"2020-12-20T11:11:32.293-06:00"	"2021-02-14T01:01:39.306-06:00"	"PN"	36	"alive"	19.2962136	-99.3190068	3101.9	8.225	"A"	88	"yes"	"1608484547101.jpg"	"0.5_cm"	0.6	4	"other"	NA	"10-40"	0	1	0	0	0	0	"1608484687420.jpg"	"closed"	"1608484705257.jpg"	5	4	"1608484796142.jpg"	"no"	""	""	"cover"	"other grass"	0	0	0	0	1	1	"yes"	"NP"	NA	"2020-12-21T23:02:31"	"validation_status_approved"	"A88"	"other"	NA
