start	end	locality_key	plot	life_condition	coordinates	_coordinates_latitude	_coordinates_longitude	_coordinates_altitude	_coordinates_precision	person_key	tree_number	sampled	photo_tree	tree_diameter_category	tree_heigth	tree_nodes	tree_health	tree_health/healthy	tree_health/ozone	tree_health/fungi	tree_health/drougth	tree_health/worm	tree_health/insect	tree_health/acid_rain	tree_health/other	ozone_damage_percentage	ozone_damage_percentage/less_10	ozone_damage_percentage/10-40	ozone_damage_percentage/50	ozone_damage_percentage/50-70	ozone_damage_percentage/70-100	ozone_damage_percentage/option_6	other_damages_percentage	other_damages_percentage/less_10	other_damages_percentage/10-40	other_damages_percentage/50	other_damages_percentage/50-70	other_damages_percentage/70-100	other_damages_percentage/option_6	photo_health	bud	photo_bud	branch_nodes	nodes_with_leaves	photo_branch	cones	cone_sex	photo_cones	tree_exposition	surronding_vegetation	surronding_vegetation/fir	surronding_vegetation/pine	surronding_vegetation/oak	surronding_vegetation/bush	surronding_vegetation/grass	surronding_vegetation/other	reforested	reforestation_code	__version__	_version_	_Se_colectaron_ac_culas	_id	_uuid	_submission_time	_validation_status	_index							
2020-12-17T12:53:07.870-06:00	2020-12-17T13:01:08.559-06:00	CX	20	alive	19.286763 -99.3047724 3474.4 4.966	19.286763	-99.3047724	3474.4	4.966	K	67	yes	1608231251390.jpg	2_cm	4	8	healthy	1	0	0	0	0	0	0	0															1608231598279.jpg	open	1608231612694.jpg	5	5	1608231653230.jpg	no			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7909	f61a3bdd-d73b-4740-b39c-a1fa5b66ffd5	2020-12-18T09:42:49		786	1	0	0	0	0	0	0
2020-12-17T13:04:39.228-06:00	2020-12-17T13:10:01.884-06:00	CX	20	alive	19.2867995 -99.3048268 3469.5 4.88	19.2867995	-99.3048268	3469.5	4.88	K	68	yes	1608232057507.jpg	6_cm	5	10	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608232108958.jpg	open	1608232126600.jpg	8	5	1608232163897.jpg	no			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7910	577927cc-656b-4654-bf40-a8834a28e899	2020-12-18T09:43:13		787	1	0	0	0	0	0	0
2020-12-17T13:19:57.487-06:00	2020-12-17T13:23:15.477-06:00	CX	20	alive	19.2867195 -99.3047576 3477.3 4.8	19.2867195	-99.3047576	3477.3	4.8	K	69	yes	1608232881195.jpg	6_cm	4	10	healthy	1	0	0	0	0	0	0	0															1608232929629.jpg	open	1608232948458.jpg	7	5	1608232980253.jpg	no			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7911	357de147-e80e-4aed-aefb-fdbbded1080a	2020-12-18T09:43:41		788	1	0	0	0	0	0	0
2020-12-17T13:25:37.240-06:00	2020-12-17T13:28:56.439-06:00	CX	20	alive	19.2867904 -99.3047826 3477.1 4.9	19.2867904	-99.3047826	3477.1	4.9	K	70	yes	1608233234504.jpg	6_cm	5	9	healthy	1	0	0	0	0	0	0	0															1608233275533.jpg	open	1608233295086.jpg	8	7	1608233325049.jpg	no			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7912	f4af299a-fa73-4730-9d9d-5d32d65b46bf	2020-12-18T09:44:05		789	1	0	0	0	0	0	0
2020-12-17T13:37:50.577-06:00	2020-12-17T13:40:32.781-06:00	CX	20	alive	19.2869069 -99.3046952 3472.7 4.64	19.2869069	-99.3046952	3472.7	4.64	K	71	yes	1608233913943.jpg	10_cm	8	12	healthy	1	0	0	0	0	0	0	0															1608233951163.jpg	open	1608233979223.jpg	6	4	1608234012814.jpg	no			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7913	241bb68b-f0ce-44ad-b8fc-873c7a925ed8	2020-12-18T09:44:36		790	1	0	0	0	0	0	0
2020-12-17T13:47:40.072-06:00	2020-12-17T13:50:04.410-06:00	CX	20	alive	19.2867595 -99.3047666 3472.3 4.76	19.2867595	-99.3047666	3472.3	4.76	K	73	yes	1608234516943.jpg	30_cm	16		healthy	1	0	0	0	0	0	0	0															1608234546915.jpg	open	1608234560767.jpg	10	6	1608234589026.jpg	no			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7915	f20f58cd-ca54-40d7-8761-a9f8038f30a5	2020-12-18T09:45:29		791	1	0	0	0	0	0	0
2020-12-17T13:32:43.462-05:00	2020-12-17T13:36:51.663-05:00	CX	20	alive	19.2867038 -99.3046177 3447.0 5.0	19.2867038	-99.3046177	3447	5	L	62	yes	1608230055511.jpg	30_cm	9	10	ozone drougth	0	1	0	1	0	0	0	0	Oct-40	0	1	0	0	0	0								1608230125994.jpg	open	1608230148821.jpg	7	3	1608230190794.jpg	no			cover	fir pine	1	1	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7900	5bc6743c-eb0d-4370-8338-0105c80cfbf4	2020-12-18T04:53:40		792	1	0	0	0	0	0	0
2020-12-17T12:24:39.439-05:00	2020-12-17T12:29:51.620-05:00	CX	20	alive	19.2867744 -99.3046384 3447.0 4.916	19.2867744	-99.3046384	3447	4.916	L	56	yes	1608225973491.jpg	40_cm	12	9	ozone drougth	0	1	0	1	0	0	0	0	Oct-40	0	1	0	0	0	0								1608226050242.jpg	closed	1608226114003.jpg	4	1	1608226147679.jpg	no			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7918	a6b3a0a7-5332-4820-ad41-04a1c4c92139	2020-12-18T12:44:34		793	1	0	0	0	0	0	0
2020-12-16T10:39:56.749-06	2020-12-16T10:48:01.538-06	CX	9	alive	19.29091854 -99.30252274 3478.0 5.0	19.29091854	-99.30252274	3478	5	I	24	yes	1608137031535.jpg	1_cm	0.8	5	drougth	0	0	0	1	0	0	0	0								less_10	1	0	0	0	0	0	1608137136444.jpg	closed	1608137170763.jpg	3	3	1608137216667.jpg	no			exposed	fir bush grass	1	0	0	1	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7920	4cc44cb2-dd98-4863-90c2-5566bade5223	2020-12-18T14:15:03		794	1	0	0	0	0	0	0
2020-12-18T12:17:34.098-06:00	2020-12-18T12:20:51.207-06:00	CX	27	alive	19.3077762 -99.2911984 3065.403495069593 4.9	19.3077762	-99.2911984	3065.403495	4.9	E	70	yes	1608315521729.jpg	1_cm	1	7	ozone other	0	1	0	0	0	0	0	1	less_10	1	0	0	0	0	0								1608315608135.jpg	closed	1608315622221.jpg	4	4	1608315639571.jpg	no			cover	fir other	1	0	0	0	0	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7936	7b93304a-fa92-4824-b490-116aadbabd94	2020-12-18T21:32:19		795	1	0	0	0	0	0	0
2020-12-18T12:21:40.979-06:00	2020-12-18T12:26:54.887-06:00	CX	27	alive	19.3077949 -99.2909071 2998.4876692621037 4.924	19.3077949	-99.2909071	2998.487669	4.924	E	71	yes	1608315783134.jpg	0.5_cm	0.6	7	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608315895441.jpg	closed	1608315933509.jpg	5	4	1608315994646.jpg	no			cover	fir	1	0	0	0	0	0	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7937	17f2f181-e505-46fa-8316-eb08e6005aba	2020-12-18T21:32:31		796	1	0	0	0	0	0	0
2020-12-18T12:28:52.257-06:00	2020-12-18T12:38:54.170-06:00	CX	27	alive	19.3078079 -99.2908109 2966.6023188922554 4.9	19.3078079	-99.2908109	2966.602319	4.9	E	72	yes	1608316165773.jpg	1_cm	0.8	6	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608316211880.jpg	closed	1608316240372.jpg	3	2	1608316276253.jpg	no			cover	fir other	1	0	0	0	0	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7938	7984e1bb-39fa-4ba6-bc20-c61a27485a22	2020-12-18T21:32:40		797	1	0	0	0	0	0	0
2020-12-18T12:34:01.310-06:00	2020-12-18T12:37:11.755-06:00	CX	27	alive	19.3078677 -99.291001 3016.368459704332 4.776	19.3078677	-99.291001	3016.36846	4.776	E	74	yes	1608316497706.jpg	0.5_cm	0.6	8	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608316551872.jpg	closed	1608316581072.jpg	4	3	1608316617059.jpg	no			cover	fir other	1	0	0	0	0	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7939	c787287d-20c7-4669-833b-b4b72af5e96c	2020-12-18T21:32:50		798	1	0	0	0	0	0	0
2020-12-18T12:38:57.397-06:00	2020-12-18T12:42:38.091-06:00	CX	27	alive	19.3077907 -99.2910868 3026.7480782344937 4.9	19.3077907	-99.2910868	3026.748078	4.9	E	73	yes	1608316843721.jpg	1_cm	0.9	7	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608316889705.jpg	closed	1608316919468.jpg	3	3	1608316947058.jpg	no			cover	fir other	1	0	0	0	0	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7940	7eebc214-3230-4683-96f2-4d06996bf62a	2020-12-18T21:33:00		799	1	0	0	0	0	0	0
2020-12-18T12:43:04.258-06:00	2020-12-18T12:46:22.769-06:00	CX	27	alive	19.3077907 -99.290989 2994.1316684400663 4.9	19.3077907	-99.290989	2994.131668	4.9	E	75	yes	1608317033131.jpg	0.5_cm	0.8	5	ozone other	0	1	0	0	0	0	0	1	less_10	1	0	0	0	0	0								1608317095881.jpg	closed	1608317123734.jpg	3	2	1608317170820.jpg	no			cover	fir other	1	0	0	0	0	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7941	a3d49d89-152b-4cc3-b7d1-0705f8a7418e	2020-12-18T21:33:14		800	1	0	0	0	0	0	0
2020-12-18T12:49:44.863-06:00	2020-12-18T12:54:06.696-06:00	CX	27	alive	19.307859 -99.2910634 3025.7630501966923 4.988	19.307859	-99.2910634	3025.76305	4.988	E	76	pending	1608317428511.jpg	40_cm	24		ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608317466643.jpg	closed	1608317547132.jpg	37	25	1608317633115.jpg	not_sure			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7942	8aad70b6-d706-47b9-9969-4a4f51457814	2020-12-18T21:33:24		801	1	0	0	0	0	0	0
2020-12-18T10:36:56.422-06:00	2020-12-18T10:40:26.331-06:00	CX	22	alive	19.3024762 -99.2920523 3152.0 5.0	19.3024762	-99.2920523	3152	5	J	78	pending	1608309509398.jpg	40_cm	28		healthy	1	0	0	0	0	0	0	0															1608309537612.jpg	closed	1608309559488.jpg	7	4	1608309609142.jpg	no			exposed	bush grass other	0	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7946	5e02c309-fba3-43b7-99ec-f5126e950f62	2020-12-18T21:45:39		802	1	0	0	0	0	0	0
2020-12-18T12:08:11.398-06:00	2020-12-18T12:11:23.675-06:00	CX	27	alive	19.3077336 -99.2910973 3006.0 5.0	19.3077336	-99.2910973	3006	5	J	79	yes	1608314960836.jpg	1_cm	0.75	4	healthy	1	0	0	0	0	0	0	0															1608315006605.jpg	closed	1608315032105.jpg	4	3	1608315061626.jpg	no			cover	fir oak bush grass other	1	0	1	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7947	24df815f-616c-436d-8f5c-ca4345f11dfb	2020-12-18T21:46:02		803	1	0	0	0	0	0	0
2020-12-18T12:17:05.053-06:00	2020-12-18T12:20:42.995-06:00	CX	27	alive	19.307668 -99.2910859 3020.0 4.954	19.307668	-99.2910859	3020	4.954	J	80	yes	1608315521538.jpg	0.5_cm	0.8	4	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608315566696.jpg	closed	1608315598090.jpg	3	3	1608315625512.jpg	no			cover	fir oak bush grass other	1	0	1	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7949	5d45efce-25f7-4d36-bf1d-5291499ae90d	2020-12-18T21:47:41		804	1	0	0	0	0	0	0
2020-12-18T12:24:11.421-06:00	2020-12-18T12:27:04.506-06:00	CX	27	alive	19.3076933 -99.2910186 3018.0 5.0	19.3076933	-99.2910186	3018	5	J	81	yes	1608315910505.jpg	0.5_cm	0.7	3	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608315957794.jpg	closed	1608315977356.jpg	4	3	1608315997089.jpg	no			cover	fir oak bush grass other	1	0	1	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7950	451a722e-bee9-4cfb-8434-be48d0b8870e	2020-12-18T21:48:15		805	1	0	0	0	0	0	0
2020-12-18T12:32:03.478-06:00	2020-12-18T12:34:13.149-06:00	CX	27	alive	19.3077179 -99.2910731 3023.0 4.916	19.3077179	-99.2910731	3023	4.916	J	83	yes	1608316367545.jpg	0.5_cm	0.8	3	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608316403706.jpg	closed	1608316415254.jpg	2	1	1608316438625.jpg	no			cover	fir oak bush grass other	1	0	1	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7952	966ea988-4f34-46aa-8b26-00fba7a9beb6	2020-12-18T21:48:38		806	1	0	0	0	0	0	0
2020-12-18T12:36:13.352-06:00	2020-12-18T12:39:05.568-06:00	CX	27	alive	19.3076428 -99.290994 3006.0 4.9	19.3076428	-99.290994	3006	4.9	J	84	yes	1608316648188.jpg	1_cm	0.9	3	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608316682708.jpg	closed	1608316697171.jpg	2	2	1608316725282.jpg	no			cover	fir oak bush other grass	1	0	1	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7953	e1a0fee2-f001-4ad5-8e35-c8ba0d13fa7f	2020-12-18T21:48:47		807	1	0	0	0	0	0	0
2020-12-18T12:43:03.964-06:00	2020-12-18T12:45:17.458-06:00	CX	27	alive	19.3078187 -99.2910995 3030.0 4.937	19.3078187	-99.2910995	3030	4.937	J	85	yes	1608317025495.jpg	0.5_cm	0.7	3	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608317059343.jpg	closed	1608317076409.jpg	2	1	1608317096310.jpg	no			cover	fir oak bush grass other	1	0	1	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7954	cac12002-52da-4303-a51c-325ddda8bcfc	2020-12-18T21:48:55		808	1	0	0	0	0	0	0
2020-12-18T12:47:49.461-06:00	2020-12-18T12:50:56.820-06:00	CX	27	alive	19.3077176 -99.2910571 3013.0 4.722	19.3077176	-99.2910571	3013	4.722	J	86	pending	1608317321655.jpg	40_cm	27		healthy	1	0	0	0	0	0	0	0															1608317361050.jpg	not_visible	1608317412871.jpg	4	3	1608317435077.jpg	no			exposed	fir oak other grass bush	1	0	1	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7955	ef8163eb-590c-4e37-ad4e-e97669830bed	2020-12-18T21:49:05		809	1	0	0	0	0	0	0
2020-12-18T12:51:50.379-06:00	2020-12-18T12:54:25.756-06:00	CX	27	alive	19.3077763 -99.2910667 2965.0 5.0	19.3077763	-99.2910667	2965	5	J	87	yes	1608317583117.jpg	1_cm	1.1	3	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608317611997.jpg	closed	1608317626355.jpg	4	3	1608317651471.jpg	no			cover	fir oak bush grass other	1	0	1	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7956	bf7cc8ab-d0a8-4e03-896e-e5a5b1cb60fd	2020-12-18T21:49:13		810	1	0	0	0	0	0	0
2020-12-18T12:55:06.697-06:00	2020-12-18T13:04:37.441-06:00	CX	27	alive	19.3078007 -99.2910788 3027.0 7.583	19.3078007	-99.2910788	3027	7.583	J	88	yes	1608318156940.jpg	0.5_cm	0.95	3	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608318199832.jpg	closed	1608318227570.jpg	2	2	1608318262735.jpg	no			cover	fir oak bush grass other	1	0	1	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7957	dcd1319a-94de-4dad-b976-4790d054a8cd	2020-12-18T21:49:34		811	1	0	0	0	0	0	0
2020-12-16T17:15:34.324-06:00	2020-12-16T17:21:33.720-06:00	CX	14	alive	19.2921893 -99.3060336 3482.648079692386 5.0	19.2921893	-99.3060336	3482.64808	5	M	11	yes	1608160745615.jpg	2_cm	1.2	10	other	0	0	0	0	0	0	0	1								Oct-40	0	1	0	0	0	0	1608160834555.jpg	closed	1608160854739.jpg	3	3	1608160877540.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7958	b6419789-f323-42c1-bfb0-43bcdecf2a07	2020-12-18T21:50:21		812	1	0	0	0	0	0	0
2020-12-18T10:17:40.484-06:00	2020-12-18T15:53:09.825-06:00	CX	22	alive	19.3022978 -99.2920107 3112.0 6.7	19.3022978	-99.2920107	3112	6.7	J	77	pending	1608309032133.jpg	40_cm	24		healthy	1	0	0	0	0	0	0	0															1608309067721.jpg	closed	1608309149997.jpg	7	5	1608309177504.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7960	5f95723b-442b-4d3c-87d9-2b7030cec064	2020-12-18T21:53:18		813	1	0	0	0	0	0	0
2020-12-16T17:23:20.347-06:00	2020-12-16T17:28:55.891-06:00	CX	14	alive	19.2920608 -99.306145 3376.9226355236024 5.0	19.2920608	-99.306145	3376.922636	5	M	12	yes	1608161191171.jpg	10_cm	16		healthy	1	0	0	0	0	0	0	0															1608161241189.jpg	closed	1608161275708.jpg	20	4	1608161319719.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7959	b372c11c-2f66-44be-a0e3-3500bcec6249	2020-12-18T21:53:16		814	1	0	0	0	0	0	0
2020-12-18T10:23:05.353-06:00	2020-12-18T15:56:25.555-06:00	CX	22	alive	19.3024995 -99.2916172 3214.2 96.0	19.3024995	-99.2916172	3214.2	96	A	56	pending	1608308837339.jpg	40_cm	28		drougth	0	0	0	1	0	0	0	0								50	0	0	1	0	0	0	1608309030333.jpg	closed	1608309131266.jpg	24	14	1608309271922.jpg	no			exposed	fir grass other	1	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7964	2ea37638-10e9-41fb-a1d3-ec6fd20c33a3	2020-12-18T21:57:48		815	1	0	0	0	0	0	0
2020-12-17T13:16:42.277-06:00	2020-12-17T13:18:46.443-06:00	CX	20	dead	19.2865426 -99.3047805 3492.6032016044483 5.0	19.2865426	-99.3047805	3492.603202	5				1608232696202.jpg	40_cm	35																																		exposed	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8046	534ef044-f97a-4a02-a8b4-8acae3574125	2020-12-19T01:37:05		816	1	0	0	0	0	0	0
2020-12-17T12:41:35.774-06:00	2020-12-17T12:50:46.285-06:00	CX	20	alive	19.2867852 -99.3045852 3437.662109394558 5.0	19.2867852	-99.3045852	3437.662109	5	M	13	yes	1608230859041.jpg	10_cm	15		ozone	0	1	0	0	0	0	0	0	Oct-40	0	1	0	0	0	0								1608230935394.jpg	closed	1608230982630.jpg	7	4	1608231029202.jpg	no			exposed	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7974	bf4f45d2-074a-4764-ba83-9356f8d3f784	2020-12-18T22:01:03		817	1	0	0	0	0	0	0
2020-12-18T12:34:08.486-05:00	2020-12-18T12:37:11.008-05:00	CX	26	dead									1608313008335.jpg	30_cm	5	0																																	cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8068	1ddcf6b3-6d6b-4771-98d9-2e3bbba6709a	2020-12-19T03:17:15		818	1	0	0	0	0	0	0
2020-12-18T10:28:31.432-06:00	2020-12-18T10:43:26.886-06:00	CX	24	alive	19.301969 -99.292372 3146.0166015625 4.986	19.301969	-99.292372	3146.016602	4.986	B	83	pending	1608309122170.jpg	40_cm	16		drougth	0	0	0	1	0	0	0	0								Oct-40	0	1	0	0	0	0	1608309600137.jpg	not_visible	1608309650869.jpg	14	3	1608309782597.jpg	not_sure			exposed	grass other bush	0	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7976	b158ce19-a4e5-4e7d-8f3d-650f6466903d	2020-12-18T22:11:24		819	1	0	0	0	0	0	0
2020-12-18T10:48:34.487-06:00	2020-12-18T10:58:03.851-06:00	CX	24	alive	19.3020946 -99.292406 3158.519287109375 4.968	19.3020946	-99.292406	3158.519287	4.968	B	82	pending	1608310236855.jpg	30_cm	16		drougth	0	0	0	1	0	0	0	0								Oct-40	0	1	0	0	0	0	1608310286404.jpg	closed	1608310326370.jpg	14	3	1608310637546.jpg	not_sure			exposed	bush grass other	0	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7977	8de0aefd-289a-4a0e-9eaf-8615fae3a02c	2020-12-18T22:14:00		820	1	0	0	0	0	0	0
2020-12-18T12:08:50.750-06:00	2020-12-18T12:15:46.748-06:00	CX	25	alive	19.3069432 -99.2912486 3116.2 4.983	19.3069432	-99.2912486	3116.2	4.983	F	77	yes	1608315152408.jpg	1_cm	1.4	6	healthy drougth	1	0	0	1	0	0	0	0															1608315249265.jpg	not_visible	1608315270608.jpg	5	3	1608315312514.jpg	no			exposed	grass other	0	0	0	0	1	1	yes	NP	vXUqLb5yRUz3beTZ5RH2Po			7983	b9b6c8cd-a9a9-43c0-adda-fd1241bc0286	2020-12-19T00:04:19		821	0	1	0	0	0	0	0
2020-12-17T10:35:44.199-06	2020-12-17T10:39:51.402-06	CX	16	dead	19.28593849 -99.30186692 3491.0 5.0	19.28593849	-99.30186692	3491	5				1608223073321.jpg	40_cm	28																																		exposed	pine bush grass other	0	1	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8027	7405b81a-bf57-47c8-a762-a789b0e8f6ec	2020-12-19T00:18:23		822	0	1	0	0	0	0	0
2020-12-16T11:15:33.060-06	2020-12-16T11:27:46.784-06	CX	9	alive	19.29100273 -99.30257827 3498.0 5.0	19.29100273	-99.30257827	3498	5	I	27	yes	1608139408673.jpg	1_cm	0.7	6	healthy	1	0	0	0	0	0	0	0															1608139525776.jpg	closed	1608139561373.jpg	3	3	1608139624233.jpg	no			exposed	fir grass	1	0	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7987	965df9d0-9a81-4510-ab2e-072c6d90f9ac	2020-12-19T00:07:48		823	0	1	0	0	0	0	0
2020-12-18T09:34:46.648-06:00	2020-12-18T10:53:17.305-06:00	CX	24	alive						G	72	yes	1608310032805.jpg	40_cm	20		healthy	1	0	0	0	0	0	0	0															1608310120928.jpg	closed	1608310249465.jpg	21	2	1608310363658.jpg	no			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7989	e7e69bd0-8ed7-47bc-9126-d51f85561871	2020-12-19T00:08:21		824	0	1	0	0	0	0	0
2020-12-16T11:28:02.723-06	2020-12-16T11:38:36.388-06	CX	9	alive	19.29093851 -99.30264584 3489.0 5.0	19.29093851	-99.30264584	3489	5	I	28	yes	1608139871545.jpg	1_cm	0.9	5	healthy	1	0	0	0	0	0	0	0															1608139974856.jpg	closed	1608140155667.jpg	4	3	1608140229239.jpg	no			exposed	fir grass	1	0	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7988	cbd5c398-aae6-4e0a-bc92-bad677b26c9c	2020-12-19T00:08:21		825	0	1	0	0	0	0	0
2020-12-18T10:55:18.377-06:00	2020-12-18T11:04:02.831-06:00	CX	23	alive						G	73	pending	1608310798053.jpg	40_cm	25		healthy	1	0	0	0	0	0	0	0															1608310853861.jpg	closed	1608310886199.jpg	25	3	1608310963396.jpg	not_sure			exposed	fir other	1	0	0	0	0	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7991	96e9822b-0cd9-4daf-a1f5-c373438bb09a	2020-12-19T00:08:43		826	0	1	0	0	0	0	0
2020-12-18T11:06:59.432-06:00	2020-12-18T11:11:32.554-06:00	CX	23	alive						G	74	pending	1608311267850.jpg	40_cm	28		healthy	1	0	0	0	0	0	0	0															1608311305839.jpg	closed	1608311338538.jpg	18	3	1608311439975.jpg	not_sure			exposed	fir oak bush	1	0	1	1	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7993	36d9a1a3-e8e8-41ac-8cd9-eb0804545b99	2020-12-19T00:09:07		827	0	1	0	0	0	0	0
2020-12-16T11:39:42.466-06	2020-12-16T11:48:49.626-06	CX	9	alive	19.29093828 -99.30273137 3499.0 5.0	19.29093828	-99.30273137	3499	5	I	30	yes	1608140692039.jpg	1_cm	0.6	4	healthy	1	0	0	0	0	0	0	0															1608140814953.jpg	closed	1608140839207.jpg	4	4	1608140894640.jpg	no			exposed	grass	0	0	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7992	a3a156ed-38ae-46be-81b2-04e1fecbf10c	2020-12-19T00:09:01		828	0	1	0	0	0	0	0
